Testing SD card write operations: 2022-06-26 07:30:17
2022-06-26 07:31:23: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:31:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dbfd2f4014aa7a4e09c0485e2061ce69eaa81e35ab1124332a80fbe6', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-06-26 07:31:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:31:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef8efc8ed85036fa5407248cb4bb71bd4063985289c713e00dfac9d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a9ba81d486d3fcb02f3705fea45fd607f95cd31903707b8d5036f12b', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:31:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '51a3fafd5419bf4b9112861c605a076526371e23774dc7291751b609', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 3, 'adv_tx_pwr': 3}
2022-06-26 07:31:30: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'f570953dc72daf9e00b82da5a4d3563e0990f5139dbab8965e1fb78d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ee9ecf5e3db6eef4e2b96c7c0ef0e429a8addc787dc9dd1b76eef28e', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:32: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '71414f554951c5685553b6cf37d7eb083c836f211f5af5604109b6a1', 'rssi': -83, 'name': 'Tb92', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -21, 'adv_tx_pwr': 3}
2022-06-26 07:31:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c0193af3b6925122e73ebf4dfe5dde5d528be0813c833fe57d5f8f38', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:31:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '51a3fafd5419bf4b9112861c605a076526371e23774dc7291751b609', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:35: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'f570953dc72daf9e00b82da5a4d3563e0990f5139dbab8965e1fb78d', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:31:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a571e77250d36d4ca62d6184492e01ab07eb77cf0d922944ec71f04f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a4b81dad584eccda528dcbf88c065f7eba84e9129440a8ae0cce4925', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3319f81e772725a54b4fe88741183df218109631b3fb09155dd57a15', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:40: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:31:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -66, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '689b1277798f757487a7865385f2996f3bbf5f382ece423feb8373ba', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:47: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': 'e40924a118a5b6e20d39f451c67e5acc07e41c2136f0a77bc68a6c3f', 'rssi': -70, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:31:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '74f87ebe00ed3944fee3064bab8c1f65afc10c88898df0ded6e1cd54', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef8efc8ed85036fa5407248cb4bb71bd4063985289c713e00dfac9d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce2f72fd5371ad8ea5cb8bad70c2e7789e1bb77e054eebe288524ee0', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:31:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd19084539d87f36b631db6746f247634a7c4564fd0236413829284bf', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:52: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '89a9722a5c30bf5e25fbfc22d2f85f42d7a85e788816695ac965089a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:31:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '51a3fafd5419bf4b9112861c605a076526371e23774dc7291751b609', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3319f81e772725a54b4fe88741183df218109631b3fb09155dd57a15', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef8efc8ed85036fa5407248cb4bb71bd4063985289c713e00dfac9d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1741b17a285b8f935591b8209065e6014162e252a4cc02ca7c08e7f7', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:31:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:31:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e1a702ccdda612a6aa85a97ef967821a2b3608a0331dfee488af60af', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:31:58: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '89a9722a5c30bf5e25fbfc22d2f85f42d7a85e788816695ac965089a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:31:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '76ab512fa5bff1123e4ed4bb16fa84bb31ffe56541353f651c100b7d', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '54be0a0df4089ed8dd1b454ce13cc1d5d8abce33c660a5ddf85b3fbc', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:02: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': 'e40924a118a5b6e20d39f451c67e5acc07e41c2136f0a77bc68a6c3f', 'rssi': -67, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:32:02: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:32:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '08c1c6bcc6c10400692c79dfddc1cba03cba685fa88a5f4e3a7aeff6', 'rssi': -54, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:06: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '51a3fafd5419bf4b9112861c605a076526371e23774dc7291751b609', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:32:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:14: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'f570953dc72daf9e00b82da5a4d3563e0990f5139dbab8965e1fb78d', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:14: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:32:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:16: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:32:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5fb4d96ad1a25adc456dee86d5554fcfb2c1653158dd4d24a3035810', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:32:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26f1d3f795ed695d2bd91775804ea93a47b08d0c7dac3597e61bd43f', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:21: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:32:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:22: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:32:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:32:25: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:32:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef8efc8ed85036fa5407248cb4bb71bd4063985289c713e00dfac9d', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '58555572668a2e80fc271611b56495ee37a6537f7d62f8a75d9237f5', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:32:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '11b4f2249b600d8ba93d024c2bcae5dbc27fbae18c4703c8dcee0f85', 'rssi': -54, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:32:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '11b4f2249b600d8ba93d024c2bcae5dbc27fbae18c4703c8dcee0f85', 'rssi': -55, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:32:30: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '2c434a2852100bcc9d1f50f0f35eb4437f3657a3b7d9a0635bf54537', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:32:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3319f81e772725a54b4fe88741183df218109631b3fb09155dd57a15', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:32:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:32:33: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -88, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '229c4fa8a7a6c61e9682fe76bd3418afd8769aa8a3e1ffc892fdc333', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:32:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
