Testing SD card write operations: 2022-06-04 21:40:45
2022-06-04 22:04:23: {'ssid':'P79', 'bssid':'1ab43d7dbeb6b54ecd13afa05cfe9a93824b680b6d7fb3d0b3f84e37', 'sec':5, 'channel':1, 'rssi':-88}
2022-06-04 22:04:23: {'ssid':'P710', 'bssid':'1a9a19836c48c7d156a50eff9423302dc3bd64c67e5d899573bdc2ec', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-04 22:04:23: {'ssid':'P78', 'bssid':'d9bf933402b6417d7682f6a4214dd16e0a00636940397882dfd7b1d6', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-04 22:04:23: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-04 22:04:23: {'ssid':'P78', 'bssid':'b75c600e2e1734ddbbbaabce8c1acc39d60570b24f0ce7c3164962dc', 'sec':5, 'channel':1, 'rssi':-90}
2022-06-04 22:04:23: {'ssid':'P77', 'bssid':'eaaf6b08f59a3e50dc32176623602a80f6be66b93dc590d447954658', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-04 22:04:23: {'ssid':'P710', 'bssid':'9bd85131a64a1beef8dd8891ef6124b0eb6f7b66f922a8245ddfcc66', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-04 22:04:23: {'ssid':'P78', 'bssid':'f08284df4bd0b00e6a19961f1c106c17e59ca4eb7b211aebd9492988', 'sec':5, 'channel':1, 'rssi':-92}
2022-06-04 22:04:23: {'ssid':'P711', 'bssid':'cbbecaab17cff32d22ff9660d4495a82e6083028591151d9f2af417e', 'sec':3, 'channel':11, 'rssi':-96}
2022-06-04 22:04:25: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-78}
2022-06-04 22:04:25: {'ssid':'P710', 'bssid':'9bd85131a64a1beef8dd8891ef6124b0eb6f7b66f922a8245ddfcc66', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-04 22:04:25: {'ssid':'P78', 'bssid':'f08284df4bd0b00e6a19961f1c106c17e59ca4eb7b211aebd9492988', 'sec':5, 'channel':1, 'rssi':-94}
2022-06-04 22:04:27: {'ssid':'P79', 'bssid':'12076604cb0cfae9fcbd4899234ec38b40f7e273ffeb6bb60819467a', 'sec':5, 'channel':6, 'rssi':-84}
2022-06-04 22:04:27: {'ssid':'P710', 'bssid':'1a9a19836c48c7d156a50eff9423302dc3bd64c67e5d899573bdc2ec', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-04 22:04:27: {'ssid':'P71', 'bssid':'da60eedd8e6b0d6b734d9bb126195fec080e15b6bb5ab7e39951842d', 'sec':0, 'channel':6, 'rssi':-84}
2022-06-04 22:04:27: {'ssid':'P78', 'bssid':'d9bf933402b6417d7682f6a4214dd16e0a00636940397882dfd7b1d6', 'sec':5, 'channel':6, 'rssi':-85}
2022-06-04 22:04:27: {'ssid':'P77', 'bssid':'eaaf6b08f59a3e50dc32176623602a80f6be66b93dc590d447954658', 'sec':3, 'channel':6, 'rssi':-89}
2022-06-04 22:04:29: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-71}
2022-06-04 22:04:29: {'ssid':'P77', 'bssid':'eaaf6b08f59a3e50dc32176623602a80f6be66b93dc590d447954658', 'sec':3, 'channel':6, 'rssi':-85}
2022-06-04 22:04:29: {'ssid':'P710', 'bssid':'1a9a19836c48c7d156a50eff9423302dc3bd64c67e5d899573bdc2ec', 'sec':3, 'channel':6, 'rssi':-85}
2022-06-04 22:04:29: {'ssid':'P79', 'bssid':'12076604cb0cfae9fcbd4899234ec38b40f7e273ffeb6bb60819467a', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:04:29: {'ssid':'P78', 'bssid':'d9bf933402b6417d7682f6a4214dd16e0a00636940397882dfd7b1d6', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:04:29: {'ssid':'P71', 'bssid':'da60eedd8e6b0d6b734d9bb126195fec080e15b6bb5ab7e39951842d', 'sec':0, 'channel':6, 'rssi':-86}
2022-06-04 22:04:29: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-04 22:04:31: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-59}
2022-06-04 22:04:31: {'ssid':'P78', 'bssid':'d9bf933402b6417d7682f6a4214dd16e0a00636940397882dfd7b1d6', 'sec':5, 'channel':6, 'rssi':-81}
2022-06-04 22:04:31: {'ssid':'P71', 'bssid':'da60eedd8e6b0d6b734d9bb126195fec080e15b6bb5ab7e39951842d', 'sec':0, 'channel':6, 'rssi':-81}
2022-06-04 22:04:31: {'ssid':'P710', 'bssid':'1a9a19836c48c7d156a50eff9423302dc3bd64c67e5d899573bdc2ec', 'sec':3, 'channel':6, 'rssi':-82}
2022-06-04 22:04:31: {'ssid':'P79', 'bssid':'12076604cb0cfae9fcbd4899234ec38b40f7e273ffeb6bb60819467a', 'sec':5, 'channel':6, 'rssi':-83}
2022-06-04 22:04:31: {'ssid':'P78', 'bssid':'b75c600e2e1734ddbbbaabce8c1acc39d60570b24f0ce7c3164962dc', 'sec':5, 'channel':1, 'rssi':-93}
2022-06-04 22:04:31: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-04 22:04:31: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-94}
2022-06-04 22:04:31: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-96}
2022-06-04 22:04:33: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-64}
2022-06-04 22:04:33: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-04 22:04:33: {'ssid':'P79', 'bssid':'12076604cb0cfae9fcbd4899234ec38b40f7e273ffeb6bb60819467a', 'sec':5, 'channel':6, 'rssi':-87}
2022-06-04 22:04:33: {'ssid':'P78', 'bssid':'d9bf933402b6417d7682f6a4214dd16e0a00636940397882dfd7b1d6', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-04 22:04:35: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-75}
2022-06-04 22:04:35: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-82}
2022-06-04 22:04:35: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-84}
2022-06-04 22:04:35: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-85}
2022-06-04 22:04:35: {'ssid':'P78', 'bssid':'b75c600e2e1734ddbbbaabce8c1acc39d60570b24f0ce7c3164962dc', 'sec':5, 'channel':1, 'rssi':-85}
2022-06-04 22:04:35: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-86}
2022-06-04 22:04:35: {'ssid':'P79', 'bssid':'1ab43d7dbeb6b54ecd13afa05cfe9a93824b680b6d7fb3d0b3f84e37', 'sec':5, 'channel':1, 'rssi':-88}
2022-06-04 22:04:37: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-04 22:04:37: {'ssid':'P77', 'bssid':'eaaf6b08f59a3e50dc32176623602a80f6be66b93dc590d447954658', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-04 22:04:37: {'ssid':'P710', 'bssid':'1a9a19836c48c7d156a50eff9423302dc3bd64c67e5d899573bdc2ec', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-04 22:04:37: {'ssid':'P71', 'bssid':'da60eedd8e6b0d6b734d9bb126195fec080e15b6bb5ab7e39951842d', 'sec':0, 'channel':6, 'rssi':-85}
2022-06-04 22:04:37: {'ssid':'P78', 'bssid':'d9bf933402b6417d7682f6a4214dd16e0a00636940397882dfd7b1d6', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:04:37: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-04 22:04:37: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-89}
2022-06-04 22:04:39: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-67}
2022-06-04 22:04:39: {'ssid':'P79', 'bssid':'12076604cb0cfae9fcbd4899234ec38b40f7e273ffeb6bb60819467a', 'sec':5, 'channel':6, 'rssi':-83}
2022-06-04 22:04:39: {'ssid':'P710', 'bssid':'1a9a19836c48c7d156a50eff9423302dc3bd64c67e5d899573bdc2ec', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-04 22:04:39: {'ssid':'P71', 'bssid':'da60eedd8e6b0d6b734d9bb126195fec080e15b6bb5ab7e39951842d', 'sec':0, 'channel':6, 'rssi':-84}
2022-06-04 22:04:40: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-74}
2022-06-04 22:04:40: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-77}
2022-06-04 22:04:40: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-87}
2022-06-04 22:04:40: {'ssid':'P79', 'bssid':'1ab43d7dbeb6b54ecd13afa05cfe9a93824b680b6d7fb3d0b3f84e37', 'sec':5, 'channel':1, 'rssi':-89}
2022-06-04 22:04:40: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-04 22:04:40: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-04 22:04:40: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-92}
2022-06-04 22:04:40: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-92}
2022-06-04 22:04:40: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-92}
2022-06-04 22:04:40: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-95}
2022-06-04 22:04:42: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-64}
2022-06-04 22:04:42: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-04 22:04:42: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-04 22:04:42: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-04 22:04:42: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-89}
2022-06-04 22:04:42: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-90}
2022-06-04 22:04:42: {'ssid':'P79', 'bssid':'1ab43d7dbeb6b54ecd13afa05cfe9a93824b680b6d7fb3d0b3f84e37', 'sec':5, 'channel':1, 'rssi':-91}
2022-06-04 22:04:42: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-04 22:04:42: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-92}
2022-06-04 22:04:42: {'ssid':'P78', 'bssid':'b75c600e2e1734ddbbbaabce8c1acc39d60570b24f0ce7c3164962dc', 'sec':5, 'channel':1, 'rssi':-93}
2022-06-04 22:04:45: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-76}
2022-06-04 22:04:45: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-04 22:04:45: {'ssid':'P79', 'bssid':'1ab43d7dbeb6b54ecd13afa05cfe9a93824b680b6d7fb3d0b3f84e37', 'sec':5, 'channel':1, 'rssi':-85}
2022-06-04 22:04:45: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:04:45: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-86}
2022-06-04 22:04:45: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:04:45: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-86}
2022-06-04 22:04:45: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-89}
2022-06-04 22:04:45: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-89}
2022-06-04 22:04:47: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-70}
2022-06-04 22:04:47: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-85}
2022-06-04 22:04:47: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-04 22:04:47: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-04 22:04:47: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-04 22:04:48: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-76}
2022-06-04 22:04:48: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-83}
2022-06-04 22:04:48: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-91}
2022-06-04 22:04:48: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-92}
2022-06-04 22:04:48: {'ssid':'P79', 'bssid':'aa36943427c5994a13d20c047d93dbdbd268de4b9feddd5812eb67b1', 'sec':5, 'channel':1, 'rssi':-94}
2022-06-04 22:04:48: {'ssid':'P77', 'bssid':'2dde9c13cf75539981f96126af22dc65df6698f7c5f9d28b9a91b171', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-04 22:04:50: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-60}
2022-06-04 22:04:50: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-82}
2022-06-04 22:04:50: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-04 22:04:50: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-89}
2022-06-04 22:04:50: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-89}
2022-06-04 22:04:52: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-93}
2022-06-04 22:04:56: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-61}
2022-06-04 22:04:56: {'ssid':'P79', 'bssid':'67822631683d1e4bf686d79492c8cf30d052738959ff616260d4851a', 'sec':5, 'channel':6, 'rssi':-91}
2022-06-04 22:04:58: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-72}
2022-06-04 22:04:58: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-93}
2022-06-04 22:04:58: {'ssid':'P79', 'bssid':'1ab43d7dbeb6b54ecd13afa05cfe9a93824b680b6d7fb3d0b3f84e37', 'sec':5, 'channel':1, 'rssi':-93}
2022-06-04 22:04:58: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-04 22:05:00: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-61}
2022-06-04 22:05:00: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-78}
2022-06-04 22:05:00: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-84}
2022-06-04 22:05:00: {'ssid':'P78', 'bssid':'b75c600e2e1734ddbbbaabce8c1acc39d60570b24f0ce7c3164962dc', 'sec':5, 'channel':1, 'rssi':-85}
2022-06-04 22:05:00: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-85}
2022-06-04 22:05:00: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-86}
2022-06-04 22:05:02: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-63}
2022-06-04 22:05:02: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-04 22:05:02: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-87}
2022-06-04 22:05:02: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-88}
2022-06-04 22:05:02: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-89}
2022-06-04 22:05:02: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-04 22:05:02: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-04 22:05:02: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-90}
2022-06-04 22:05:04: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-75}
2022-06-04 22:05:06: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-71}
2022-06-04 22:05:07: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-68}
2022-06-04 22:05:07: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-04 22:05:07: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-04 22:05:07: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-89}
2022-06-04 22:05:07: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-90}
2022-06-04 22:05:07: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-90}
2022-06-04 22:05:07: {'ssid':'P78', 'bssid':'f08284df4bd0b00e6a19961f1c106c17e59ca4eb7b211aebd9492988', 'sec':5, 'channel':1, 'rssi':-94}
2022-06-04 22:05:07: {'ssid':'P710', 'bssid':'9bd85131a64a1beef8dd8891ef6124b0eb6f7b66f922a8245ddfcc66', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-04 22:05:07: {'ssid':'P71', 'bssid':'806e6bbc03f6fdcbf426c42b14dd4f9c07b1984efd6ebf456079e794', 'sec':0, 'channel':1, 'rssi':-96}
2022-06-04 22:05:09: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-65}
2022-06-04 22:05:09: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-91}
2022-06-04 22:05:09: {'ssid':'P713', 'bssid':'e4102a9eb9d5ed515f9841ecf86e21f39962159cc0469b72b86f3072', 'sec':3, 'channel':11, 'rssi':-93}
2022-06-04 22:05:09: {'ssid':'P79', 'bssid':'d984e2934625a98474f8d772aa8f3e6c331d63be63ebc020f5f68c81', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-04 22:05:11: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-70}
2022-06-04 22:05:11: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-04 22:05:11: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-04 22:05:11: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-89}
2022-06-04 22:05:11: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-89}
2022-06-04 22:05:11: {'ssid':'P71', 'bssid':'c3e93ed00c19269d3792130f17098ffa7b6bf41c8ba4da2bcd8f9222', 'sec':0, 'channel':1, 'rssi':-91}
2022-06-04 22:05:13: {'ssid':'P70', 'bssid':'fc932590916033af79e18771a6332f166eeb6d1639c0df07c3cd8718', 'sec':3, 'channel':6, 'rssi':-63}
2022-06-04 22:05:13: {'ssid':'P79', 'bssid':'0950a319ea1ffd73bee4d773aac1a28d5771bdd79d9954c66ebd39ac', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:05:13: {'ssid':'P78', 'bssid':'7105d47ad3f8dc67445a10804179ee12e50d1f0101d28c8a45e95bb5', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-04 22:05:13: {'ssid':'P77', 'bssid':'58a6aa6dceba225cd1ef8c49a4931c0e944c12cddff289e52afee5b9', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-04 22:05:13: {'ssid':'P710', 'bssid':'3f6ccdb08e70d7d71e52d50b645bf2fd98faef6bc9d5d0eef8476e54', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-04 22:05:13: {'ssid':'P712', 'bssid':'ecbf317ddd59244c171fd5a848a147c76fd8d55e30526ed2b14a0be8', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-04 22:05:13: {'ssid':'P71', 'bssid':'abb303edad383f45c2d76c84bc2609f58373e9f8978f34ad696ca097', 'sec':0, 'channel':6, 'rssi':-88}
2022-06-04 22:05:13: {'ssid':'P710', 'bssid':'8b01d5cb5db787aaf9f12aea1b0b26501ed9376a04309eeeebc46e1b', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-04 22:05:13: {'ssid':'P77', 'bssid':'32ca4371514558a0dfee238c714cfd7d7c8b152a67e942d928be0da7', 'sec':3, 'channel':1, 'rssi':-93}
