Testing SD card write operations: 2022-05-20 19:55:37
2022-05-20 19:56:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5119965e8bfbfe5bea3f8fc37ead03d5b3236e4fb3d70a263971abd9', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:56:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3dee02bb9e5cd2a01964b38c2efe4e9036a091eba437a39dc4248102', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:56:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '513b79d9e63fd3e16f97925bd66e0820c0f2295553d95a8ac1e0eb38', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:56:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:56:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f0e44b1cc9915ece16ac29464e54b9b7595a940582c683163cdc580d', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:56:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '674e770c538edf10ee968ceda6c4967d517330d2fdd9a6cf25280abf', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:56:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a2c2bed5ea22c342612b179c90e84464474cfff0ef89a995642a62d0', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:56:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5520323ccf8c550de9c70a585d5ebd2b0d208a099d0d621af4c932c2', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:56:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c1564fd6f6461125847e456fc8b340f833eac2ae723b70abab4dc430', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:56:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '30727c302ffdd7267421ba5f83469c894d78e3ac30da8dfa92266208', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:56:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f3de4635aa0daa6034e9c6a360638347f77d8781c8b355400c153a47', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:57:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '062091de0e4450ad25933da8951479ddea7be4d4551bb40f2337944a', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7f056258905ac86d1fa581f3e0cf295c777805bb572f0910857deb89', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:57:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c1564fd6f6461125847e456fc8b340f833eac2ae723b70abab4dc430', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3e774c4d878e8013dbaa4f68ca7c000db84f563490fd7b2dd94832ad', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f0ebaaacfc43b470f17d81bc53ba73695a122b82c2b30dcd1239dffe', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '062091de0e4450ad25933da8951479ddea7be4d4551bb40f2337944a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c7cdb2420bc781b1776d3328ac54bf0a58123d543690509af33cae54', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3daa326d9f2568be1de3dPb318c225e2aae8efdc7aa517087692aaec5a', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:57:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3e774c4d878e8013dbaa4f68ca7c000db84f563490fd7b2dd94832ad', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '84b574b02d01b2f6e78bcfa1da5876a7890d84cd3d2ebdbfa74fe146', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be5f3552c9b9e03d96c2e58da3bba056b0238a351d8c482fdbdb46a', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f0ebaaacfc43b470f17d81bc53ba73695a122b82c2b30dcd1239dffe', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5520323ccf8c550de9c70a585d5ebd2b0d208a099d0d621af4c932c2', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:57:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6e872e41f408a589373b10f7bcc55681a325a0de7d2dab6648b73932', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b608333f747e6c54b265c06b9382aca8f1d55d4e1ebea721e9a9ea73', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6e872e41f408a589373b10f7bcc55681a325a0de7d2dab6648b73932', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'adee695e01f9f29c6be7d9d33c94dbe3b3ed9da5b0c94a8592198635', 'rssi': -99, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'adee695e01f9f29c6be7d9d33c94dbe3b3ed9da5b0c94a8592198635', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '660250526e2e3e354839fb35991c1d485ed43aa8bac64fd67dd7f266', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c2370ccbde42f7e636a9f63463a02c97Pb318d0d85126bb7fc9b918bd9', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '16ad02a5af97b7bda93335f02e76991e9b0680e1ee69d4045071bcb4', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2cb232ead1bcf1c44fef4aa3cca871a7e8d45a289de28273fd038c29', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '71088f6e5393b141240df931107b92272d0c6610482998370956a873', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 19:57:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '60f48d1296c9b8490846582a51e3c6cf667d1ed0387e4d258dbc02bf', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c2370ccbde42f7e636a9f63463a02c97Pb318d0d85126bb7fc9b918bd9', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '739fef17511549c26989e6cd47bc9c9b589607ed93965b628e01ec42', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c2b290a118416382b259aab906ee6b6cd22309ac82179f49e2f83264', 'rssi': -90, 'name': 'Pb32', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '739fef17511549c26989e6cd47bc9c9b589607ed93965b628e01ec42', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '16ad02a5af97b7bda93335f02e76991e9b0680e1ee69d4045071bcb4', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3700eacd836eb84993cdc957bb3c6086d52e5e2190a66172d625dc70', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '651d971ccdd7a510b7228eb99f942721f4d5517086f63f27d0cd5760', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'abb9875b996248b0ccc658ae0ab4c1fa33469180d0f5702f1b889e12', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd0289a49f3e77ac0f5cdaae09311d074337ff6bbbba66c93f9ef6445', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4514d49d85010bcb87d6a75c49824bee5d4cf5ee069caec01c0315ad', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '9472a2fa6e0a50535effa66a02c1a59a42bf9a4135dcb1bafe51f77c', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4514d49d85010bcb87d6a75c49824bee5d4cf5ee069caec01c0315ad', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4514d49d85010bcb87d6a75c49824bee5d4cf5ee069caec01c0315ad', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '09246842361bd4fadfa93ebd1f89e088319a2eb19dcdeec838bb58bc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e760835b2de24f122347a57db38aea11fd6d9caf99fcc88c270a65c2', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd0289a49f3e77ac0f5cdaae09311d074337ff6bbbba66c93f9ef6445', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a2c2bed5ea22c342612b179c90e84464474cfff0ef89a995642a62d0', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:57:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '97eac3fda023553da2b05addd6ef726807011cc69991f2c813edc8f9', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5f9d1681c1d71343125f4ab22affc3525dedcfeefa10b3049b2b887e', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5ca4c32550af21e72e7f4a21d73636f09634f5060a5ec3bcf35b8167', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:57:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f5e013d5cb70646784f0eac90201eb8171bb53b14407926416c5a86', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ca4532e6d90ad835538ea685cbb623a5b1c3bd7ff9561ab6efcd26e0', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '97eac3fda023553da2b05addd6ef726807011cc69991f2c813edc8f9', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0eb6a6ae894192943b009cbc7fe59f82d225fba08b27f9427d48e876', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:57:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5f9d1681c1d71343125f4ab22affc3525dedcfeefa10b3049b2b887e', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5f9d1681c1d71343125f4ab22affc3525dedcfeefa10b3049b2b887e', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e4e18bb59db12e092407f9918b61bd1c9348680cd2d235bcf16d888b', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7c5986efc46d3476e72db4ab94ae27bf8bf9b196e754c741288d1f36', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '84b574b02d01b2f6e78bcfa1da5876a7890d84cd3d2ebdbfa74fe146', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f5e013d5cb70646784f0eac90201eb8171bb53b14407926416c5a86', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5ca4c32550af21e72e7f4a21d73636f09634f5060a5ec3bcf35b8167', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 19:57:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5520323ccf8c550de9c70a585d5ebd2b0d208a099d0d621af4c932c2', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:57:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5520323ccf8c550de9c70a585d5ebd2b0d208a099d0d621af4c932c2', 'rssi': -56, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:57:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ca4532e6d90ad835538ea685cbb623a5b1c3bd7ff9561ab6efcd26e0', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '09246842361bd4fadfa93ebd1f89e088319a2eb19dcdeec838bb58bc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7cd5512d68c576e194cd914bc52b4ee863e5acbfb8ac09cc007287af', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '84cf0e22814a35111e637f377ab06b76980b9a0f5ef9f3c564124586', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:51: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': '3b8e8e6b8c0606648ee75cf3abafb159ae4185d990c1b6411ae902a8', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5520323ccf8c550de9c70a585d5ebd2b0d208a099d0d621af4c932c2', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:57:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '847a979b0f8351aab1b2e98f6c6318ecdd234cc8b1b2888071ad7d79', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 19:57:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2bf675e584a6f976c544c56f76060ba0ccdc76b1aaeeb939d6b4265c', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c2370ccbde42f7e636a9f63463a02c97Pb318d0d85126bb7fc9b918bd9', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:56: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '3c02fc2f5775e5060d4ed57659a2f9053eec0180852717452f093008', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:57:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '84b574b02d01b2f6e78bcfa1da5876a7890d84cd3d2ebdbfa74fe146', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 19:57:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '71088f6e5393b141240df931107b92272d0c6610482998370956a873', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 19:57:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c2370ccbde42f7e636a9f63463a02c97Pb318d0d85126bb7fc9b918bd9', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:58:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '09246842361bd4fadfa93ebd1f89e088319a2eb19dcdeec838bb58bc', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:58:00: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': '3b8e8e6b8c0606648ee75cf3abafb159ae4185d990c1b6411ae902a8', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:58:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4087d69a804d241b1b826106297cc807b593458408acd79470a8580a', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:58:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '128a74228afbb875f6a9405b3bd9f494a7189c681764d8f047105c4e', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:58:03: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': '3b8e8e6b8c0606648ee75cf3abafb159ae4185d990c1b6411ae902a8', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 19:58:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '660253570ba392101938c4a09495bf527bcb2737d92415f52d03e043', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
