Testing SD card write operations: 2023-01-26 14:39:40
2023-01-26 16:30:35: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0234a363e290489437b6e1f60fa00957208fe51da8700db4f3074112', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:35: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'dc5a10f162c83c12d4dfbdcecea67eea78af236382312d362b879a53', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:36: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '18b762b421517e23a105989135da225508c3610a8fca1710df5995ea', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:37: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b2de2e94b7f90809a053dd52180ad0e04f6841c090c9a7f626fa4385', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:38: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': 0, 'def_tx_pwr': 0, 'mac': '8fd0bfaddac2e555da5effa54db941c2aff0137d3316e5f63b270635', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:38: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '35bc9ebfa97121149c498f3df7a2854524c86247ca9033c8eb67ea25', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:39: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '4437c0003421bca68a9abba0e03a9abb5c175291412fae981b0bd28b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:40: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:41: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:42: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0ea045dcf240648daca4338cf46dfa4989f1742f54af7beef53ab76a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:42: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': 4, 'def_tx_pwr': 0, 'mac': '07ec467f868f1bd6e7b894b45ae0400724d85d39e716f749dff5532a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:43: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'cf075498c27a008ac97b7e9cb1ce58dacf9a29d8ab676b3596b8e083', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:44: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:45: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:45: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a8123241aabe56c960b19b90d1a085ce1aa631f20dd593fa58c3a337', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:46: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6fc9b67973bac01596f27f6e56691758eb47b5bdd3170e7e2a9b06cf', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:47: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '17c9036b1a834f1e80cce7e36ab8ab9d38be59b12c8ee4679c14c4bf', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:48: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:49: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:49: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '18b762b421517e23a105989135da225508c3610a8fca1710df5995ea', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:50: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:51: {'name': None, 'adv_flag': None, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '57ee3903a80bcaf3935f754b0b99febba9e010c267c8760f6edc6c74', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:52: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b79e0b731c2ed299bb69f2a764a45d5f4a7c6fa4b6b0b76abb87f0a1', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:52: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'd9e520345c466e779f66c194e5db8ff1ad002842572991ca9582d03a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:53: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0ea045dcf240648daca4338cf46dfa4989f1742f54af7beef53ab76a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:54: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 3, 'def_tx_pwr': 0, 'mac': '268e5e80634358a01acafa5e2ffb853737746395b60b4255a16cc449', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:55: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'cf075498c27a008ac97b7e9cb1ce58dacf9a29d8ab676b3596b8e083', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:56: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '66afd0cda378db3e90adcd86695f8f98ec3a9225bf350d24436dc28a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:56: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:57: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:58: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:30:59: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:00: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '83110abef6a120a7797abf47dd6e7c3c748b8fd2c0524893bfb2170f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:00: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:01: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:02: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54d252763c7dd1bc2bcd85cc1d3aa7bbc02460a6d42e4f34205c929e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:03: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a47358465e1e2d87fc283187aa20eaf9d0c97716b9dc8e9cb6e080ed', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:03: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': 6, 'def_tx_pwr': 0, 'mac': '7961315953fc336a003a4ed90c5905d4bedfd346677e98a50905da49', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:04: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a47358465e1e2d87fc283187aa20eaf9d0c97716b9dc8e9cb6e080ed', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:05: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0ea045dcf240648daca4338cf46dfa4989f1742f54af7beef53ab76a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:06: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:07: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:07: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:08: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 0, 'def_tx_pwr': 0, 'mac': '8fd0bfaddac2e555da5effa54db941c2aff0137d3316e5f63b270635', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:09: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54d252763c7dd1bc2bcd85cc1d3aa7bbc02460a6d42e4f34205c929e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:10: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '673c30c8db1987e41b024f688161b035584a6bb0813485b1639a5e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:10: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:11: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a0a74edaa710d7ed9fa41ebd7ed250e6d4cbb1bacd761c36fe097e0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:12: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '35bc9ebfa97121149c498f3df7a2854524c86247ca9033c8eb67ea25', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:13: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b2de2e94b7f90809a053dd52180ad0e04f6841c090c9a7f626fa4385', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:14: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:14: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'eb9207168b5a1dbc47502ffbf4e666ea32fc78658d2f81135ac24900', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:15: {'name': None, 'adv_flag': None, 'rssi': -99, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:16: {'name': None, 'adv_flag': 6, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '43949b4b9168552e511812a9c8c2808529a472bce46e409c0891c70f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:17: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '97924fde35a6cc315cb7ef747654595e9fac659efa8d474dd337d362', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:17: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54cdbf75e22a89da8cabbe31d483e736ac60db4678ab77b52577c94a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:18: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:19: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '608efbff3fdc9d27e514a40d2689d4e9d5fd7c037ef5c107788b69d0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:20: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:21: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a47358465e1e2d87fc283187aa20eaf9d0c97716b9dc8e9cb6e080ed', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:21: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': 'd61295ef42d9697350cd18d2e3b156667507c6f8871f926f91169f6a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:22: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:23: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '18b762b421517e23a105989135da225508c3610a8fca1710df5995ea', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:24: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:25: {'name': None, 'adv_flag': 26, 'rssi': -98, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '2690fbc042f9c6b2f0590599ec3ead20840d219940032d44cb759aff', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:25: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '673c30c8db1987e41b024f688161b035584a6bb0813485b1639a5e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:26: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:26: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:28: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:28: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '673c30c8db1987e41b024f688161b035584a6bb0813485b1639a5e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:29: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:30: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:31: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '83110abef6a120a7797abf47dd6e7c3c748b8fd2c0524893bfb2170f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:32: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'de5047b4bc3537393435491e5369b0fcae1a449f60e416eabdb16b43', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:32: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 3, 'def_tx_pwr': 0, 'mac': '268e5e80634358a01acafa5e2ffb853737746395b60b4255a16cc449', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:33: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '17c9036b1a834f1e80cce7e36ab8ab9d38be59b12c8ee4679c14c4bf', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:34: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:35: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a47358465e1e2d87fc283187aa20eaf9d0c97716b9dc8e9cb6e080ed', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:35: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:36: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': 'd61295ef42d9697350cd18d2e3b156667507c6f8871f926f91169f6a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:37: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e15c9faa94157601144fc1497f6b56462507ec3795e057009d88c295', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:37: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:39: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '66afd0cda378db3e90adcd86695f8f98ec3a9225bf350d24436dc28a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:39: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:40: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:41: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0234a363e290489437b6e1f60fa00957208fe51da8700db4f3074112', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:42: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'e2d5d0e9375346cb78638e1081d08f440816478b54725e8a4997890a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:42: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '8c3419bb07f0335dacec2d1031a2c94810fa54dcef4d3eca4909b828', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:43: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:44: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:45: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:45: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '673c30c8db1987e41b024f688161b035584a6bb0813485b1639a5e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
