Testing SD card write operations: 2022-07-06 13:31:32
2022-07-06 13:37:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '642b2955985139d8d4858eaddcb6e0c2f815d782e5eb12a1f595721c', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c2687a4214485d395bbd447bd382a0703e5ad0ea519d6dd8a9274927', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fa7b689285c2deb6c3a092692327ec601e1ed37744d53f8213ad33d', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'df94bb2343ecc306c5f67d40207510e8051b5cd003af5613e2ebb441', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '811d84fd296a47d0ed1d21288194dc43d4d0d4934be4e1abf0f900e5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4f3a94a0033c9f86b728fd3dae7d64641f070dfb5cde83a5d1e872a', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4fdb097394d13fbd7bd837445801bcdaf59d3178d7642eb4a03484c5', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfa377d0cfddd6adf0899ae67cc5274a48321282c4b2171bc3785063', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:37:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4f3a94a0033c9f86b728fd3dae7d64641f070dfb5cde83a5d1e872a', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1960a48e4dc1d2dd7e385f3d37727be86108b7460075dcadadd46e69', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '37590c94472ceb2ee040abc07685bc45f2cc73d41b61e83a9db94c19', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fc72a1caac963769f0d56c23be5b60ab3b6f06598e5ade22470f933d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd6dbe1d55820460e8821605e4c4ecde34a815541ee37ad68c0ebbb8e', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:37:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b8cf2978b72e2cdcab855045e2bbbadf985e8ee175b0ec80d5ace4c7', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c25d4f7fd10b2e87e7c3337e05ae90a92235c7bd055743857fa40326', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c2687a4214485d395bbd447bd382a0703e5ad0ea519d6dd8a9274927', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f5ee0670b6ef2ac202e734a4a8edc53e944080a3ff75799189b48a1e', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:37:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '642b2955985139d8d4858eaddcb6e0c2f815d782e5eb12a1f595721c', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e2217f9be1f8c52f4efddecf27700ab4809d4be1ed43bcffef4986', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-06 13:37:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1960a48e4dc1d2dd7e385f3d37727be86108b7460075dcadadd46e69', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '36bb82c3be9b6bdcdd9c9c7264360c6c5ac0f465fde77a9f23e73eb9', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e7a30bc23ac5ee34c2ee3ff67882706916b01e005ca1d43d4da729', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -56, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fa7b689285c2deb6c3a092692327ec601e1ed37744d53f8213ad33d', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '57970b24f6e5a2d7c4b4704c00217739700b4a355c21ff30944699e5', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:37:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:37:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f0a1d1ff12213a8bc366b00a5bbef03c1d68904de1e2f834d97a410b', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd48c1288b726ab649eeac713297cb534371ac610938607f207aeba6a', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:37:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8654c94f57c260a5aced8f11d254214a806abea58213e9416eb4da90', 'rssi': -60, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:37:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fc72a1caac963769f0d56c23be5b60ab3b6f06598e5ade22470f933d', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:37:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd6dbe1d55820460e8821605e4c4ecde34a815541ee37ad68c0ebbb8e', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:37:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '890242871dc1173247fe4dd4db0d6ef0c94f3a6d2f0f927286e0b0a0', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '890242871dc1173247fe4dd4db0d6ef0c94f3a6d2f0f927286e0b0a0', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6fbb47a641ce6bd495e32a8451f067a198c179148607a5fca4efd725', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0dc6348e22e02eb566b4d286e5f00a946c4fab43ce0594ac45bcc1d5', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2bd71e57bf8f46f27404244f23b952f1c1bbf6953dcb930fc1d4cca4', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fc72a1caac963769f0d56c23be5b60ab3b6f06598e5ade22470f933d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a010d0aef6f7ac5ea8a6f6478682c0561ad85a5282fe87fa9a3d6f25', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e7a30bc23ac5ee34c2ee3ff67882706916b01e005ca1d43d4da729', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '890242871dc1173247fe4dd4db0d6ef0c94f3a6d2f0f927286e0b0a0', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -60, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd6dbe1d55820460e8821605e4c4ecde34a815541ee37ad68c0ebbb8e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:38:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '49587170c570553abc400c7fd249a0c3f5e15da33c28699a053b8bc5', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0dc6348e22e02eb566b4d286e5f00a946c4fab43ce0594ac45bcc1d5', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5d41e2ad15ea7b7f87d0081b31911b971baf3e67369f62d6e7d0c694', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b4d07a927eccb2bdd0947b28c8ea948cd56fd9a5df72670bc06ba4de', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c6857ef8735d339bbebf9628e1e8c583c3ff12bbb471df880cc2b811', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e7a30bc23ac5ee34c2ee3ff67882706916b01e005ca1d43d4da729', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:38:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'adbfac792ed73d3ef55e0f2c567404f942902a0864b463c99c074e0b', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:38:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6fbb47a641ce6bd495e32a8451f067a198c179148607a5fca4efd725', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'adbfac792ed73d3ef55e0f2c567404f942902a0864b463c99c074e0b', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'adbfac792ed73d3ef55e0f2c567404f942902a0864b463c99c074e0b', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '24713823b4e7635a00af447b7a043dd7ff6795b7ba8d12f95779a089', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-07-06 13:38:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c6857ef8735d339bbebf9628e1e8c583c3ff12bbb471df880cc2b811', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0dc6348e22e02eb566b4d286e5f00a946c4fab43ce0594ac45bcc1d5', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:38:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9784e2f9a2eea78389e92357c22810c3b9cb68468f43e75769491885', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:38:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
