Testing SD card write operations: 2023-01-27 08:06:59
2023-01-27 08:52:57: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:52:59: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:01: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:03: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:05: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:07: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:09: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:11: {'name': 'Hb131\x00\x00', 'adv_flag': 6, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ebeadbc898dc5f63bd857d82a29e187ef69d9d39fc3240eab0c7cb87', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:12: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:13: {'name': None, 'adv_flag': None, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:15: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:17: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:18: {'name': None, 'adv_flag': None, 'rssi': -96, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6f5cde8f9b37debb7a88a5a176a1e1d922129b9c5a4cfad3b6c57a67', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:19: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:20: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6f5cde8f9b37debb7a88a5a176a1e1d922129b9c5a4cfad3b6c57a67', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:21: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:30: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '1d0499dadce940da35c4c74293f6ca30e5a37ef81f981ef577f04fc2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:51: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:55: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:57: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:53:59: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:01: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:03: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:05: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:07: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:09: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:11: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:13: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:54:15: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:45: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:47: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:49: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:51: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:53: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:55: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:57: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:55:59: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:01: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:03: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:34: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:36: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:38: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:39: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:41: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:44: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:46: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:47: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:49: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:52: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:54: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:55: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:57: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:56:59: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:01: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:04: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:05: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:08: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:10: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:12: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:14: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:18: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:18: {'name': None, 'adv_flag': 26, 'rssi': -96, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b39ebad2582ccd9a67de314776f19240673e1c663bdd70ed3b5d7e96', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:56: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:57:58: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:00: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:02: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:04: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:06: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:08: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:10: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:12: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:14: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:16: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:18: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:20: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:22: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:48: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:50: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:52: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:54: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:56: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:58:58: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:00: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:02: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:04: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:06: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:08: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:08: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '64c4e74c608f6d96c2e7367a42141888cdc744dac9392d60f391f0ee', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:09: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '64c4e74c608f6d96c2e7367a42141888cdc744dac9392d60f391f0ee', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:10: {'name': None, 'adv_flag': 26, 'rssi': -96, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '64c4e74c608f6d96c2e7367a42141888cdc744dac9392d60f391f0ee', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:11: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:59:12: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '319cefb46ddc1d0d1eccbe227657e61d6538ce4313f8f081babd4abe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
